what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1496049742019
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1496049742054
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1496049742070
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1496049742071
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1496049742071
started,bundle,org.lejos.nxt.ldt,0.9.0.201202141552,"org.lejos.nxt.ldt",1496049742071
os,sysinfo,,,"macosx",1496049742074
arch,sysinfo,,,"x86_64",1496049742074
ws,sysinfo,,,"cocoa",1496049742074
locale,sysinfo,,,"en_US",1496049742074
processors,sysinfo,,,"2",1496049742074
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1496049742074
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1496049742074
java.specification.name,sysinfo,,,"Java Platform API Specification",1496049742074
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1496049742074
java.specification.version,sysinfo,,,"1.6",1496049742074
java.vendor,sysinfo,,,"Apple Inc.",1496049742074
java.version,sysinfo,,,"1.6.0_65",1496049742074
java.vm.info,sysinfo,,,"mixed mode",1496049742074
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1496049742074
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1496049742074
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1496049742074
java.vm.specification.version,sysinfo,,,"1.0",1496049742074
java.vm.vendor,sysinfo,,,"Apple Inc.",1496049742074
java.vm.version,sysinfo,,,"20.65-b04-468",1496049742074
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1496049742294
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1496049742435
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1496049742714
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1496049742731
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1496049742823
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1496049742844
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1496049742962
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1496049743141
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1496049743316
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1496049743318
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1496049744393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496049744438
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1496049744778
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1496049744820
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1496049744839
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1496049744857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496049745689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496049764206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496049786816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496049787463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496049789528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496049789955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496050188748
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496050196857
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1496050197102
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496050197104
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496050197939
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496050198192
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496050221827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496050226410
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1496050230308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496050230374
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496050243037
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496050250483
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496050259574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496050261388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496050267793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496050434154
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496050434569
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1496050435275
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1496050435711
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1496050435711
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1496050435712
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1496050435713
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1496050435742
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1496050435744
